Original,Target,Manipulation,Description
0021.mp4/0570.mp4/0003.mp4,0375.mp4,fake_video/0375_0021_0570_0003.mp4,"Change the face after combining 4 face parts(face: 0375.mp4, eyes: 0021.mp4, nose: 0570.mp4, mouth: 0003.mp4)"
0579.mp4/0025.mp4/0013.mp4,0376.mp4,fake_video/0376_0579_0025_0013.mp4,"Change the face after combining 4 face parts(face: 0376.mp4, eyes: 0579.mp4, nose: 0025.mp4, mouth: 0013.mp4)"
0332.mp4/0250.mp4/0313.mp4,0377.mp4,fake_video/0377_0332_0250_0313.mp4,"Change the face after combining 4 face parts(face: 0377.mp4, eyes: 0332.mp4, nose: 0250.mp4, mouth: 0313.mp4)"
0502.mp4/0115.mp4/0549.mp4,0378.mp4,fake_video/0378_0502_0115_0549.mp4,"Change the face after combining 4 face parts(face: 0378.mp4, eyes: 0502.mp4, nose: 0115.mp4, mouth: 0549.mp4)"
0010.mp4/0395.mp4/0300.mp4,0379.mp4,fake_video/0379_0010_0395_0300.mp4,"Change the face after combining 4 face parts(face: 0379.mp4, eyes: 0010.mp4, nose: 0395.mp4, mouth: 0300.mp4)"
0474.mp4/0469.mp4/0035.mp4,0380.mp4,fake_video/0380_0474_0469_0035.mp4,"Change the face after combining 4 face parts(face: 0380.mp4, eyes: 0474.mp4, nose: 0469.mp4, mouth: 0035.mp4)"
0082.mp4/0462.mp4/0405.mp4,0381.mp4,fake_video/0381_0082_0462_0405.mp4,"Change the face after combining 4 face parts(face: 0381.mp4, eyes: 0082.mp4, nose: 0462.mp4, mouth: 0405.mp4)"
0516.mp4/0317.mp4/0496.mp4,0382.mp4,fake_video/0382_0516_0317_0496.mp4,"Change the face after combining 4 face parts(face: 0382.mp4, eyes: 0516.mp4, nose: 0317.mp4, mouth: 0496.mp4)"
0579.mp4/0468.mp4/0195.mp4,0383.mp4,fake_video/0383_0579_0468_0195.mp4,"Change the face after combining 4 face parts(face: 0383.mp4, eyes: 0579.mp4, nose: 0468.mp4, mouth: 0195.mp4)"
0395.mp4/0015.mp4/0184.mp4,0384.mp4,fake_video/0384_0395_0015_0184.mp4,"Change the face after combining 4 face parts(face: 0384.mp4, eyes: 0395.mp4, nose: 0015.mp4, mouth: 0184.mp4)"
0116.mp4/0273.mp4/0526.mp4,0385.mp4,fake_video/0385_0116_0273_0526.mp4,"Change the face after combining 4 face parts(face: 0385.mp4, eyes: 0116.mp4, nose: 0273.mp4, mouth: 0526.mp4)"
0220.mp4/0476.mp4/0336.mp4,0386.mp4,fake_video/0386_0220_0476_0336.mp4,"Change the face after combining 4 face parts(face: 0386.mp4, eyes: 0220.mp4, nose: 0476.mp4, mouth: 0336.mp4)"
0554.mp4/0333.mp4/0134.mp4,0387.mp4,fake_video/0387_0554_0333_0134.mp4,"Change the face after combining 4 face parts(face: 0387.mp4, eyes: 0554.mp4, nose: 0333.mp4, mouth: 0134.mp4)"
0043.mp4/0543.mp4/0159.mp4,0388.mp4,fake_video/0388_0043_0543_0159.mp4,"Change the face after combining 4 face parts(face: 0388.mp4, eyes: 0043.mp4, nose: 0543.mp4, mouth: 0159.mp4)"
0322.mp4/0034.mp4/0527.mp4,0389.mp4,fake_video/0389_0322_0034_0527.mp4,"Change the face after combining 4 face parts(face: 0389.mp4, eyes: 0322.mp4, nose: 0034.mp4, mouth: 0527.mp4)"
0535.mp4/0242.mp4/0001.mp4,0390.mp4,fake_video/0390_0535_0242_0001.mp4,"Change the face after combining 4 face parts(face: 0390.mp4, eyes: 0535.mp4, nose: 0242.mp4, mouth: 0001.mp4)"
0386.mp4/0489.mp4/0206.mp4,0391.mp4,fake_video/0391_0386_0489_0206.mp4,"Change the face after combining 4 face parts(face: 0391.mp4, eyes: 0386.mp4, nose: 0489.mp4, mouth: 0206.mp4)"
0470.mp4/0446.mp4/0401.mp4,0392.mp4,fake_video/0392_0470_0446_0401.mp4,"Change the face after combining 4 face parts(face: 0392.mp4, eyes: 0470.mp4, nose: 0446.mp4, mouth: 0401.mp4)"
0005.mp4/0386.mp4/0046.mp4,0393.mp4,fake_video/0393_0005_0386_0046.mp4,"Change the face after combining 4 face parts(face: 0393.mp4, eyes: 0005.mp4, nose: 0386.mp4, mouth: 0046.mp4)"
0028.mp4/0560.mp4/0044.mp4,0394.mp4,fake_video/0394_0028_0560_0044.mp4,"Change the face after combining 4 face parts(face: 0394.mp4, eyes: 0028.mp4, nose: 0560.mp4, mouth: 0044.mp4)"
0130.mp4/0168.mp4/0304.mp4,0395.mp4,fake_video/0395_0130_0168_0304.mp4,"Change the face after combining 4 face parts(face: 0395.mp4, eyes: 0130.mp4, nose: 0168.mp4, mouth: 0304.mp4)"
0581.mp4/0145.mp4/0296.mp4,0396.mp4,fake_video/0396_0581_0145_0296.mp4,"Change the face after combining 4 face parts(face: 0396.mp4, eyes: 0581.mp4, nose: 0145.mp4, mouth: 0296.mp4)"
0174.mp4/0313.mp4/0539.mp4,0397.mp4,fake_video/0397_0174_0313_0539.mp4,"Change the face after combining 4 face parts(face: 0397.mp4, eyes: 0174.mp4, nose: 0313.mp4, mouth: 0539.mp4)"
0579.mp4/0490.mp4/0232.mp4,0398.mp4,fake_video/0398_0579_0490_0232.mp4,"Change the face after combining 4 face parts(face: 0398.mp4, eyes: 0579.mp4, nose: 0490.mp4, mouth: 0232.mp4)"
0054.mp4/0244.mp4/0545.mp4,0399.mp4,fake_video/0399_0054_0244_0545.mp4,"Change the face after combining 4 face parts(face: 0399.mp4, eyes: 0054.mp4, nose: 0244.mp4, mouth: 0545.mp4)"
0381.mp4/0030.mp4/0437.mp4,0400.mp4,fake_video/0400_0381_0030_0437.mp4,"Change the face after combining 4 face parts(face: 0400.mp4, eyes: 0381.mp4, nose: 0030.mp4, mouth: 0437.mp4)"
0450.mp4/0327.mp4/0180.mp4,0401.mp4,fake_video/0401_0450_0327_0180.mp4,"Change the face after combining 4 face parts(face: 0401.mp4, eyes: 0450.mp4, nose: 0327.mp4, mouth: 0180.mp4)"
0010.mp4/0584.mp4/0355.mp4,0402.mp4,fake_video/0402_0010_0584_0355.mp4,"Change the face after combining 4 face parts(face: 0402.mp4, eyes: 0010.mp4, nose: 0584.mp4, mouth: 0355.mp4)"
0561.mp4/0499.mp4/0220.mp4,0403.mp4,fake_video/0403_0561_0499_0220.mp4,"Change the face after combining 4 face parts(face: 0403.mp4, eyes: 0561.mp4, nose: 0499.mp4, mouth: 0220.mp4)"
0564.mp4/0584.mp4/0072.mp4,0404.mp4,fake_video/0404_0564_0584_0072.mp4,"Change the face after combining 4 face parts(face: 0404.mp4, eyes: 0564.mp4, nose: 0584.mp4, mouth: 0072.mp4)"
0334.mp4/0155.mp4/0138.mp4,0405.mp4,fake_video/0405_0334_0155_0138.mp4,"Change the face after combining 4 face parts(face: 0405.mp4, eyes: 0334.mp4, nose: 0155.mp4, mouth: 0138.mp4)"
0477.mp4/0158.mp4/0077.mp4,0406.mp4,fake_video/0406_0477_0158_0077.mp4,"Change the face after combining 4 face parts(face: 0406.mp4, eyes: 0477.mp4, nose: 0158.mp4, mouth: 0077.mp4)"
0387.mp4/0235.mp4/0279.mp4,0407.mp4,fake_video/0407_0387_0235_0279.mp4,"Change the face after combining 4 face parts(face: 0407.mp4, eyes: 0387.mp4, nose: 0235.mp4, mouth: 0279.mp4)"
0263.mp4/0247.mp4/0495.mp4,0408.mp4,fake_video/0408_0263_0247_0495.mp4,"Change the face after combining 4 face parts(face: 0408.mp4, eyes: 0263.mp4, nose: 0247.mp4, mouth: 0495.mp4)"
0164.mp4/0111.mp4/0471.mp4,0409.mp4,fake_video/0409_0164_0111_0471.mp4,"Change the face after combining 4 face parts(face: 0409.mp4, eyes: 0164.mp4, nose: 0111.mp4, mouth: 0471.mp4)"
0513.mp4/0112.mp4/0323.mp4,0410.mp4,fake_video/0410_0513_0112_0323.mp4,"Change the face after combining 4 face parts(face: 0410.mp4, eyes: 0513.mp4, nose: 0112.mp4, mouth: 0323.mp4)"
0497.mp4/0497.mp4/0549.mp4,0411.mp4,fake_video/0411_0497_0497_0549.mp4,"Change the face after combining 4 face parts(face: 0411.mp4, eyes: 0497.mp4, nose: 0497.mp4, mouth: 0549.mp4)"
0109.mp4/0411.mp4/0446.mp4,0412.mp4,fake_video/0412_0109_0411_0446.mp4,"Change the face after combining 4 face parts(face: 0412.mp4, eyes: 0109.mp4, nose: 0411.mp4, mouth: 0446.mp4)"
0223.mp4/0272.mp4/0025.mp4,0413.mp4,fake_video/0413_0223_0272_0025.mp4,"Change the face after combining 4 face parts(face: 0413.mp4, eyes: 0223.mp4, nose: 0272.mp4, mouth: 0025.mp4)"
0066.mp4/0249.mp4/0539.mp4,0414.mp4,fake_video/0414_0066_0249_0539.mp4,"Change the face after combining 4 face parts(face: 0414.mp4, eyes: 0066.mp4, nose: 0249.mp4, mouth: 0539.mp4)"
0098.mp4/0399.mp4/0416.mp4,0415.mp4,fake_video/0415_0098_0399_0416.mp4,"Change the face after combining 4 face parts(face: 0415.mp4, eyes: 0098.mp4, nose: 0399.mp4, mouth: 0416.mp4)"
0163.mp4/0393.mp4/0547.mp4,0416.mp4,fake_video/0416_0163_0393_0547.mp4,"Change the face after combining 4 face parts(face: 0416.mp4, eyes: 0163.mp4, nose: 0393.mp4, mouth: 0547.mp4)"
0105.mp4/0444.mp4/0463.mp4,0417.mp4,fake_video/0417_0105_0444_0463.mp4,"Change the face after combining 4 face parts(face: 0417.mp4, eyes: 0105.mp4, nose: 0444.mp4, mouth: 0463.mp4)"
0483.mp4/0211.mp4/0093.mp4,0418.mp4,fake_video/0418_0483_0211_0093.mp4,"Change the face after combining 4 face parts(face: 0418.mp4, eyes: 0483.mp4, nose: 0211.mp4, mouth: 0093.mp4)"
0009.mp4/0414.mp4/0500.mp4,0419.mp4,fake_video/0419_0009_0414_0500.mp4,"Change the face after combining 4 face parts(face: 0419.mp4, eyes: 0009.mp4, nose: 0414.mp4, mouth: 0500.mp4)"
0292.mp4/0195.mp4/0463.mp4,0420.mp4,fake_video/0420_0292_0195_0463.mp4,"Change the face after combining 4 face parts(face: 0420.mp4, eyes: 0292.mp4, nose: 0195.mp4, mouth: 0463.mp4)"
0564.mp4/0412.mp4/0336.mp4,0421.mp4,fake_video/0421_0564_0412_0336.mp4,"Change the face after combining 4 face parts(face: 0421.mp4, eyes: 0564.mp4, nose: 0412.mp4, mouth: 0336.mp4)"
0305.mp4/0386.mp4/0527.mp4,0422.mp4,fake_video/0422_0305_0386_0527.mp4,"Change the face after combining 4 face parts(face: 0422.mp4, eyes: 0305.mp4, nose: 0386.mp4, mouth: 0527.mp4)"
0056.mp4/0437.mp4/0504.mp4,0423.mp4,fake_video/0423_0056_0437_0504.mp4,"Change the face after combining 4 face parts(face: 0423.mp4, eyes: 0056.mp4, nose: 0437.mp4, mouth: 0504.mp4)"
0022.mp4/0256.mp4/0010.mp4,0424.mp4,fake_video/0424_0022_0256_0010.mp4,"Change the face after combining 4 face parts(face: 0424.mp4, eyes: 0022.mp4, nose: 0256.mp4, mouth: 0010.mp4)"
0461.mp4/0540.mp4/0276.mp4,0425.mp4,fake_video/0425_0461_0540_0276.mp4,"Change the face after combining 4 face parts(face: 0425.mp4, eyes: 0461.mp4, nose: 0540.mp4, mouth: 0276.mp4)"
0187.mp4/0142.mp4/0107.mp4,0426.mp4,fake_video/0426_0187_0142_0107.mp4,"Change the face after combining 4 face parts(face: 0426.mp4, eyes: 0187.mp4, nose: 0142.mp4, mouth: 0107.mp4)"
0505.mp4/0317.mp4/0441.mp4,0427.mp4,fake_video/0427_0505_0317_0441.mp4,"Change the face after combining 4 face parts(face: 0427.mp4, eyes: 0505.mp4, nose: 0317.mp4, mouth: 0441.mp4)"
0088.mp4/0365.mp4/0284.mp4,0428.mp4,fake_video/0428_0088_0365_0284.mp4,"Change the face after combining 4 face parts(face: 0428.mp4, eyes: 0088.mp4, nose: 0365.mp4, mouth: 0284.mp4)"
0395.mp4/0353.mp4/0025.mp4,0429.mp4,fake_video/0429_0395_0353_0025.mp4,"Change the face after combining 4 face parts(face: 0429.mp4, eyes: 0395.mp4, nose: 0353.mp4, mouth: 0025.mp4)"
0198.mp4/0486.mp4/0131.mp4,0430.mp4,fake_video/0430_0198_0486_0131.mp4,"Change the face after combining 4 face parts(face: 0430.mp4, eyes: 0198.mp4, nose: 0486.mp4, mouth: 0131.mp4)"
0471.mp4/0497.mp4/0547.mp4,0431.mp4,fake_video/0431_0471_0497_0547.mp4,"Change the face after combining 4 face parts(face: 0431.mp4, eyes: 0471.mp4, nose: 0497.mp4, mouth: 0547.mp4)"
0169.mp4/0191.mp4/0372.mp4,0432.mp4,fake_video/0432_0169_0191_0372.mp4,"Change the face after combining 4 face parts(face: 0432.mp4, eyes: 0169.mp4, nose: 0191.mp4, mouth: 0372.mp4)"
0505.mp4/0120.mp4/0575.mp4,0433.mp4,fake_video/0433_0505_0120_0575.mp4,"Change the face after combining 4 face parts(face: 0433.mp4, eyes: 0505.mp4, nose: 0120.mp4, mouth: 0575.mp4)"
0270.mp4/0059.mp4/0091.mp4,0434.mp4,fake_video/0434_0270_0059_0091.mp4,"Change the face after combining 4 face parts(face: 0434.mp4, eyes: 0270.mp4, nose: 0059.mp4, mouth: 0091.mp4)"
0372.mp4/0054.mp4/0469.mp4,0435.mp4,fake_video/0435_0372_0054_0469.mp4,"Change the face after combining 4 face parts(face: 0435.mp4, eyes: 0372.mp4, nose: 0054.mp4, mouth: 0469.mp4)"
0442.mp4/0549.mp4/0359.mp4,0436.mp4,fake_video/0436_0442_0549_0359.mp4,"Change the face after combining 4 face parts(face: 0436.mp4, eyes: 0442.mp4, nose: 0549.mp4, mouth: 0359.mp4)"
0244.mp4/0505.mp4/0588.mp4,0437.mp4,fake_video/0437_0244_0505_0588.mp4,"Change the face after combining 4 face parts(face: 0437.mp4, eyes: 0244.mp4, nose: 0505.mp4, mouth: 0588.mp4)"
0234.mp4/0092.mp4/0259.mp4,0438.mp4,fake_video/0438_0234_0092_0259.mp4,"Change the face after combining 4 face parts(face: 0438.mp4, eyes: 0234.mp4, nose: 0092.mp4, mouth: 0259.mp4)"
0424.mp4/0501.mp4/0092.mp4,0439.mp4,fake_video/0439_0424_0501_0092.mp4,"Change the face after combining 4 face parts(face: 0439.mp4, eyes: 0424.mp4, nose: 0501.mp4, mouth: 0092.mp4)"
0557.mp4/0027.mp4/0134.mp4,0440.mp4,fake_video/0440_0557_0027_0134.mp4,"Change the face after combining 4 face parts(face: 0440.mp4, eyes: 0557.mp4, nose: 0027.mp4, mouth: 0134.mp4)"
0200.mp4/0551.mp4/0205.mp4,0441.mp4,fake_video/0441_0200_0551_0205.mp4,"Change the face after combining 4 face parts(face: 0441.mp4, eyes: 0200.mp4, nose: 0551.mp4, mouth: 0205.mp4)"
0410.mp4/0485.mp4/0177.mp4,0442.mp4,fake_video/0442_0410_0485_0177.mp4,"Change the face after combining 4 face parts(face: 0442.mp4, eyes: 0410.mp4, nose: 0485.mp4, mouth: 0177.mp4)"
0042.mp4/0558.mp4/0220.mp4,0443.mp4,fake_video/0443_0042_0558_0220.mp4,"Change the face after combining 4 face parts(face: 0443.mp4, eyes: 0042.mp4, nose: 0558.mp4, mouth: 0220.mp4)"
0268.mp4/0041.mp4/0488.mp4,0444.mp4,fake_video/0444_0268_0041_0488.mp4,"Change the face after combining 4 face parts(face: 0444.mp4, eyes: 0268.mp4, nose: 0041.mp4, mouth: 0488.mp4)"
0451.mp4/0011.mp4/0146.mp4,0445.mp4,fake_video/0445_0451_0011_0146.mp4,"Change the face after combining 4 face parts(face: 0445.mp4, eyes: 0451.mp4, nose: 0011.mp4, mouth: 0146.mp4)"
0103.mp4/0071.mp4/0100.mp4,0446.mp4,fake_video/0446_0103_0071_0100.mp4,"Change the face after combining 4 face parts(face: 0446.mp4, eyes: 0103.mp4, nose: 0071.mp4, mouth: 0100.mp4)"
0484.mp4/0466.mp4/0515.mp4,0447.mp4,fake_video/0447_0484_0466_0515.mp4,"Change the face after combining 4 face parts(face: 0447.mp4, eyes: 0484.mp4, nose: 0466.mp4, mouth: 0515.mp4)"
0066.mp4/0048.mp4/0562.mp4,0448.mp4,fake_video/0448_0066_0048_0562.mp4,"Change the face after combining 4 face parts(face: 0448.mp4, eyes: 0066.mp4, nose: 0048.mp4, mouth: 0562.mp4)"
0209.mp4/0417.mp4/0560.mp4,0449.mp4,fake_video/0449_0209_0417_0560.mp4,"Change the face after combining 4 face parts(face: 0449.mp4, eyes: 0209.mp4, nose: 0417.mp4, mouth: 0560.mp4)"
0299.mp4/0076.mp4/0008.mp4,0450.mp4,fake_video/0450_0299_0076_0008.mp4,"Change the face after combining 4 face parts(face: 0450.mp4, eyes: 0299.mp4, nose: 0076.mp4, mouth: 0008.mp4)"
0475.mp4/0115.mp4/0176.mp4,0451.mp4,fake_video/0451_0475_0115_0176.mp4,"Change the face after combining 4 face parts(face: 0451.mp4, eyes: 0475.mp4, nose: 0115.mp4, mouth: 0176.mp4)"
0427.mp4/0493.mp4/0020.mp4,0452.mp4,fake_video/0452_0427_0493_0020.mp4,"Change the face after combining 4 face parts(face: 0452.mp4, eyes: 0427.mp4, nose: 0493.mp4, mouth: 0020.mp4)"
0123.mp4/0073.mp4/0445.mp4,0453.mp4,fake_video/0453_0123_0073_0445.mp4,"Change the face after combining 4 face parts(face: 0453.mp4, eyes: 0123.mp4, nose: 0073.mp4, mouth: 0445.mp4)"
0115.mp4/0459.mp4/0177.mp4,0454.mp4,fake_video/0454_0115_0459_0177.mp4,"Change the face after combining 4 face parts(face: 0454.mp4, eyes: 0115.mp4, nose: 0459.mp4, mouth: 0177.mp4)"
0577.mp4/0272.mp4/0508.mp4,0455.mp4,fake_video/0455_0577_0272_0508.mp4,"Change the face after combining 4 face parts(face: 0455.mp4, eyes: 0577.mp4, nose: 0272.mp4, mouth: 0508.mp4)"
0356.mp4/0430.mp4/0121.mp4,0456.mp4,fake_video/0456_0356_0430_0121.mp4,"Change the face after combining 4 face parts(face: 0456.mp4, eyes: 0356.mp4, nose: 0430.mp4, mouth: 0121.mp4)"
0104.mp4/0427.mp4/0365.mp4,0457.mp4,fake_video/0457_0104_0427_0365.mp4,"Change the face after combining 4 face parts(face: 0457.mp4, eyes: 0104.mp4, nose: 0427.mp4, mouth: 0365.mp4)"
0117.mp4/0492.mp4/0069.mp4,0458.mp4,fake_video/0458_0117_0492_0069.mp4,"Change the face after combining 4 face parts(face: 0458.mp4, eyes: 0117.mp4, nose: 0492.mp4, mouth: 0069.mp4)"
0457.mp4/0427.mp4/0559.mp4,0459.mp4,fake_video/0459_0457_0427_0559.mp4,"Change the face after combining 4 face parts(face: 0459.mp4, eyes: 0457.mp4, nose: 0427.mp4, mouth: 0559.mp4)"
0560.mp4/0155.mp4/0580.mp4,0460.mp4,fake_video/0460_0560_0155_0580.mp4,"Change the face after combining 4 face parts(face: 0460.mp4, eyes: 0560.mp4, nose: 0155.mp4, mouth: 0580.mp4)"
0161.mp4/0358.mp4/0212.mp4,0461.mp4,fake_video/0461_0161_0358_0212.mp4,"Change the face after combining 4 face parts(face: 0461.mp4, eyes: 0161.mp4, nose: 0358.mp4, mouth: 0212.mp4)"
0499.mp4/0420.mp4/0090.mp4,0462.mp4,fake_video/0462_0499_0420_0090.mp4,"Change the face after combining 4 face parts(face: 0462.mp4, eyes: 0499.mp4, nose: 0420.mp4, mouth: 0090.mp4)"
0415.mp4/0224.mp4/0196.mp4,0463.mp4,fake_video/0463_0415_0224_0196.mp4,"Change the face after combining 4 face parts(face: 0463.mp4, eyes: 0415.mp4, nose: 0224.mp4, mouth: 0196.mp4)"
0160.mp4/0418.mp4/0175.mp4,0464.mp4,fake_video/0464_0160_0418_0175.mp4,"Change the face after combining 4 face parts(face: 0464.mp4, eyes: 0160.mp4, nose: 0418.mp4, mouth: 0175.mp4)"
0384.mp4/0421.mp4/0352.mp4,0465.mp4,fake_video/0465_0384_0421_0352.mp4,"Change the face after combining 4 face parts(face: 0465.mp4, eyes: 0384.mp4, nose: 0421.mp4, mouth: 0352.mp4)"
0390.mp4/0474.mp4/0247.mp4,0466.mp4,fake_video/0466_0390_0474_0247.mp4,"Change the face after combining 4 face parts(face: 0466.mp4, eyes: 0390.mp4, nose: 0474.mp4, mouth: 0247.mp4)"
0417.mp4/0146.mp4/0509.mp4,0467.mp4,fake_video/0467_0417_0146_0509.mp4,"Change the face after combining 4 face parts(face: 0467.mp4, eyes: 0417.mp4, nose: 0146.mp4, mouth: 0509.mp4)"
0110.mp4/0044.mp4/0190.mp4,0468.mp4,fake_video/0468_0110_0044_0190.mp4,"Change the face after combining 4 face parts(face: 0468.mp4, eyes: 0110.mp4, nose: 0044.mp4, mouth: 0190.mp4)"
0380.mp4/0553.mp4/0442.mp4,0469.mp4,fake_video/0469_0380_0553_0442.mp4,"Change the face after combining 4 face parts(face: 0469.mp4, eyes: 0380.mp4, nose: 0553.mp4, mouth: 0442.mp4)"
0265.mp4/0577.mp4/0299.mp4,0470.mp4,fake_video/0470_0265_0577_0299.mp4,"Change the face after combining 4 face parts(face: 0470.mp4, eyes: 0265.mp4, nose: 0577.mp4, mouth: 0299.mp4)"
0544.mp4/0481.mp4/0393.mp4,0471.mp4,fake_video/0471_0544_0481_0393.mp4,"Change the face after combining 4 face parts(face: 0471.mp4, eyes: 0544.mp4, nose: 0481.mp4, mouth: 0393.mp4)"
0389.mp4/0391.mp4/0002.mp4,0472.mp4,fake_video/0472_0389_0391_0002.mp4,"Change the face after combining 4 face parts(face: 0472.mp4, eyes: 0389.mp4, nose: 0391.mp4, mouth: 0002.mp4)"
0226.mp4/0503.mp4/0205.mp4,0473.mp4,fake_video/0473_0226_0503_0205.mp4,"Change the face after combining 4 face parts(face: 0473.mp4, eyes: 0226.mp4, nose: 0503.mp4, mouth: 0205.mp4)"
0466.mp4/0031.mp4/0305.mp4,0474.mp4,fake_video/0474_0466_0031_0305.mp4,"Change the face after combining 4 face parts(face: 0474.mp4, eyes: 0466.mp4, nose: 0031.mp4, mouth: 0305.mp4)"
0138.mp4/0216.mp4/0501.mp4,0475.mp4,fake_video/0475_0138_0216_0501.mp4,"Change the face after combining 4 face parts(face: 0475.mp4, eyes: 0138.mp4, nose: 0216.mp4, mouth: 0501.mp4)"
0584.mp4/0571.mp4/0315.mp4,0476.mp4,fake_video/0476_0584_0571_0315.mp4,"Change the face after combining 4 face parts(face: 0476.mp4, eyes: 0584.mp4, nose: 0571.mp4, mouth: 0315.mp4)"
0364.mp4/0117.mp4/0071.mp4,0477.mp4,fake_video/0477_0364_0117_0071.mp4,"Change the face after combining 4 face parts(face: 0477.mp4, eyes: 0364.mp4, nose: 0117.mp4, mouth: 0071.mp4)"
0423.mp4/0083.mp4/0287.mp4,0478.mp4,fake_video/0478_0423_0083_0287.mp4,"Change the face after combining 4 face parts(face: 0478.mp4, eyes: 0423.mp4, nose: 0083.mp4, mouth: 0287.mp4)"
0113.mp4/0046.mp4/0426.mp4,0479.mp4,fake_video/0479_0113_0046_0426.mp4,"Change the face after combining 4 face parts(face: 0479.mp4, eyes: 0113.mp4, nose: 0046.mp4, mouth: 0426.mp4)"
0464.mp4/0488.mp4/0198.mp4,0480.mp4,fake_video/0480_0464_0488_0198.mp4,"Change the face after combining 4 face parts(face: 0480.mp4, eyes: 0464.mp4, nose: 0488.mp4, mouth: 0198.mp4)"
0137.mp4/0424.mp4/0555.mp4,0481.mp4,fake_video/0481_0137_0424_0555.mp4,"Change the face after combining 4 face parts(face: 0481.mp4, eyes: 0137.mp4, nose: 0424.mp4, mouth: 0555.mp4)"
0317.mp4/0085.mp4/0273.mp4,0482.mp4,fake_video/0482_0317_0085_0273.mp4,"Change the face after combining 4 face parts(face: 0482.mp4, eyes: 0317.mp4, nose: 0085.mp4, mouth: 0273.mp4)"
0339.mp4/0175.mp4/0035.mp4,0483.mp4,fake_video/0483_0339_0175_0035.mp4,"Change the face after combining 4 face parts(face: 0483.mp4, eyes: 0339.mp4, nose: 0175.mp4, mouth: 0035.mp4)"
0511.mp4/0155.mp4/0561.mp4,0484.mp4,fake_video/0484_0511_0155_0561.mp4,"Change the face after combining 4 face parts(face: 0484.mp4, eyes: 0511.mp4, nose: 0155.mp4, mouth: 0561.mp4)"
0242.mp4/0384.mp4/0513.mp4,0485.mp4,fake_video/0485_0242_0384_0513.mp4,"Change the face after combining 4 face parts(face: 0485.mp4, eyes: 0242.mp4, nose: 0384.mp4, mouth: 0513.mp4)"
0496.mp4/0155.mp4/0035.mp4,0486.mp4,fake_video/0486_0496_0155_0035.mp4,"Change the face after combining 4 face parts(face: 0486.mp4, eyes: 0496.mp4, nose: 0155.mp4, mouth: 0035.mp4)"
0287.mp4/0516.mp4/0492.mp4,0487.mp4,fake_video/0487_0287_0516_0492.mp4,"Change the face after combining 4 face parts(face: 0487.mp4, eyes: 0287.mp4, nose: 0516.mp4, mouth: 0492.mp4)"
0571.mp4/0016.mp4/0456.mp4,0488.mp4,fake_video/0488_0571_0016_0456.mp4,"Change the face after combining 4 face parts(face: 0488.mp4, eyes: 0571.mp4, nose: 0016.mp4, mouth: 0456.mp4)"
0383.mp4/0549.mp4/0318.mp4,0489.mp4,fake_video/0489_0383_0549_0318.mp4,"Change the face after combining 4 face parts(face: 0489.mp4, eyes: 0383.mp4, nose: 0549.mp4, mouth: 0318.mp4)"
0349.mp4/0586.mp4/0507.mp4,0490.mp4,fake_video/0490_0349_0586_0507.mp4,"Change the face after combining 4 face parts(face: 0490.mp4, eyes: 0349.mp4, nose: 0586.mp4, mouth: 0507.mp4)"
0321.mp4/0442.mp4/0350.mp4,0491.mp4,fake_video/0491_0321_0442_0350.mp4,"Change the face after combining 4 face parts(face: 0491.mp4, eyes: 0321.mp4, nose: 0442.mp4, mouth: 0350.mp4)"
0554.mp4/0280.mp4/0187.mp4,0492.mp4,fake_video/0492_0554_0280_0187.mp4,"Change the face after combining 4 face parts(face: 0492.mp4, eyes: 0554.mp4, nose: 0280.mp4, mouth: 0187.mp4)"
0132.mp4/0230.mp4/0557.mp4,0493.mp4,fake_video/0493_0132_0230_0557.mp4,"Change the face after combining 4 face parts(face: 0493.mp4, eyes: 0132.mp4, nose: 0230.mp4, mouth: 0557.mp4)"
0374.mp4/0282.mp4/0340.mp4,0494.mp4,fake_video/0494_0374_0282_0340.mp4,"Change the face after combining 4 face parts(face: 0494.mp4, eyes: 0374.mp4, nose: 0282.mp4, mouth: 0340.mp4)"
0283.mp4/0338.mp4/0484.mp4,0495.mp4,fake_video/0495_0283_0338_0484.mp4,"Change the face after combining 4 face parts(face: 0495.mp4, eyes: 0283.mp4, nose: 0338.mp4, mouth: 0484.mp4)"
0178.mp4/0071.mp4/0080.mp4,0496.mp4,fake_video/0496_0178_0071_0080.mp4,"Change the face after combining 4 face parts(face: 0496.mp4, eyes: 0178.mp4, nose: 0071.mp4, mouth: 0080.mp4)"
0420.mp4/0495.mp4/0414.mp4,0497.mp4,fake_video/0497_0420_0495_0414.mp4,"Change the face after combining 4 face parts(face: 0497.mp4, eyes: 0420.mp4, nose: 0495.mp4, mouth: 0414.mp4)"
0062.mp4/0443.mp4/0473.mp4,0498.mp4,fake_video/0498_0062_0443_0473.mp4,"Change the face after combining 4 face parts(face: 0498.mp4, eyes: 0062.mp4, nose: 0443.mp4, mouth: 0473.mp4)"
0540.mp4/0450.mp4/0405.mp4,0499.mp4,fake_video/0499_0540_0450_0405.mp4,"Change the face after combining 4 face parts(face: 0499.mp4, eyes: 0540.mp4, nose: 0450.mp4, mouth: 0405.mp4)"
